PLAYER_x,CLUB,POSITION_x,ASSISTS,CORNER(TAKEN),OFFSIDES,DRIBBLES,MATCHES_x,PLAYER_y,POSITION_y,RECOVERY(BALL),TACKLES,TACKLES(WON),TACKLES(LOST),CLEARANCE(ATTEMPT),MATCHES_y
Bernardo,Salzburg,Defender,1,0,0,0,2,Tijani,Midfielder,2,2,1,1,0,1
Bernardo,Salzburg,Defender,1,0,0,0,2,Bernardo,Defender,2,0,0,0,1,2
Bernardo,Salzburg,Defender,1,0,0,0,2,Guindo,Defender,1,1,1,0,0,1
Bernardo,Salzburg,Defender,1,0,0,0,2,Kjærgaard,Midfielder,1,1,0,1,0,4
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Fernando,Midfielder,51,3,1,2,6,6
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Koundé,Defender,48,0,0,0,15,5
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Diego Carlos,Defender,41,3,1,2,20,6
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Acuña,Defender,19,8,6,2,4,5
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Jordán,Midfielder,18,6,2,4,2,6
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Jesús Navas,Defender,15,0,0,0,5,4
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Montiel,Defender,12,8,3,5,1,4
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Rakitić,Midfielder,11,5,1,4,1,5
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Delaney,Midfielder,9,4,2,2,3,4
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Ocampos,Midfielder,9,1,0,1,2,6
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Gómez,Forward,8,1,0,1,1,5
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Lamela,Midfielder,7,6,2,4,1,4
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Augustinsson,Defender,5,2,0,2,0,3
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Rekik,Defender,5,1,0,1,0,4
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Suso,Forward,4,1,0,1,0,4
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Óliver Torres,Midfielder,4,0,0,0,0,4
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Rafa Mir,Forward,3,0,0,0,3,6
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Óscar Rodríguez,Midfielder,2,1,0,1,0,1
Rakitić,Sevilla,Midfielder,1,7,0,0,5,Munir,Forward,1,1,0,1,0,4
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Fernando,Midfielder,51,3,1,2,6,6
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Koundé,Defender,48,0,0,0,15,5
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Diego Carlos,Defender,41,3,1,2,20,6
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Acuña,Defender,19,8,6,2,4,5
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Jordán,Midfielder,18,6,2,4,2,6
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Jesús Navas,Defender,15,0,0,0,5,4
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Montiel,Defender,12,8,3,5,1,4
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Rakitić,Midfielder,11,5,1,4,1,5
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Delaney,Midfielder,9,4,2,2,3,4
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Ocampos,Midfielder,9,1,0,1,2,6
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Gómez,Forward,8,1,0,1,1,5
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Lamela,Midfielder,7,6,2,4,1,4
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Augustinsson,Defender,5,2,0,2,0,3
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Rekik,Defender,5,1,0,1,0,4
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Suso,Forward,4,1,0,1,0,4
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Óliver Torres,Midfielder,4,0,0,0,0,4
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Rafa Mir,Forward,3,0,0,0,3,6
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Óscar Rodríguez,Midfielder,2,1,0,1,0,1
Ocampos,Sevilla,Midfielder,1,1,1,16,6,Munir,Forward,1,1,0,1,0,4
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Fernando,Midfielder,51,3,1,2,6,6
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Koundé,Defender,48,0,0,0,15,5
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Diego Carlos,Defender,41,3,1,2,20,6
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Acuña,Defender,19,8,6,2,4,5
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Jordán,Midfielder,18,6,2,4,2,6
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Jesús Navas,Defender,15,0,0,0,5,4
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Montiel,Defender,12,8,3,5,1,4
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Rakitić,Midfielder,11,5,1,4,1,5
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Delaney,Midfielder,9,4,2,2,3,4
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Ocampos,Midfielder,9,1,0,1,2,6
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Gómez,Forward,8,1,0,1,1,5
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Lamela,Midfielder,7,6,2,4,1,4
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Augustinsson,Defender,5,2,0,2,0,3
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Rekik,Defender,5,1,0,1,0,4
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Suso,Forward,4,1,0,1,0,4
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Óliver Torres,Midfielder,4,0,0,0,0,4
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Rafa Mir,Forward,3,0,0,0,3,6
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Óscar Rodríguez,Midfielder,2,1,0,1,0,1
Rafa Mir,Sevilla,Forward,1,0,0,1,6,Munir,Forward,1,1,0,1,0,4
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Dodô,Defender,37,10,6,4,8,6
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Matviyenko,Defender,27,2,1,1,9,4
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Marlon,Defender,21,3,1,2,15,5
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Ismaily,Defender,19,1,1,0,13,5
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Maycon,Midfielder,18,2,1,1,3,6
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Alan Patrick,Midfielder,10,2,0,2,1,4
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Kryvtsov,Defender,9,0,0,0,11,3
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Bondar,Defender,9,0,0,0,2,1
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Stepanenko,Midfielder,8,4,1,3,3,4
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Marcos Antônio,Midfielder,8,4,1,3,1,5
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Mudryk,Midfielder,7,3,1,2,3,6
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Fernando,Midfielder,6,2,0,2,1,5
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Tetê,Forward,6,1,0,1,0,6
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Solomon,Midfielder,6,0,0,0,0,5
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Pedrinho,Midfielder,4,2,0,2,0,4
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Marlos,Midfielder,4,1,1,0,1,6
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Vitão,Defender,3,1,0,1,10,1
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Korniienko,Defender,3,1,0,1,1,2
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Bondarenko,Midfielder,2,2,0,2,0,2
Alan Patrick,Shakhtar Donetsk,Midfielder,1,4,0,5,4,Sudakov,Midfielder,2,0,0,0,0,2
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Dodô,Defender,37,10,6,4,8,6
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Matviyenko,Defender,27,2,1,1,9,4
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Marlon,Defender,21,3,1,2,15,5
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Ismaily,Defender,19,1,1,0,13,5
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Maycon,Midfielder,18,2,1,1,3,6
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Alan Patrick,Midfielder,10,2,0,2,1,4
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Kryvtsov,Defender,9,0,0,0,11,3
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Bondar,Defender,9,0,0,0,2,1
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Stepanenko,Midfielder,8,4,1,3,3,4
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Marcos Antônio,Midfielder,8,4,1,3,1,5
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Mudryk,Midfielder,7,3,1,2,3,6
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Fernando,Midfielder,6,2,0,2,1,5
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Tetê,Forward,6,1,0,1,0,6
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Solomon,Midfielder,6,0,0,0,0,5
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Pedrinho,Midfielder,4,2,0,2,0,4
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Marlos,Midfielder,4,1,1,0,1,6
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Vitão,Defender,3,1,0,1,10,1
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Korniienko,Defender,3,1,0,1,1,2
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Bondarenko,Midfielder,2,2,0,2,0,2
Kryvtsov,Shakhtar Donetsk,Defender,1,0,0,0,3,Sudakov,Midfielder,2,0,0,0,0,2
Cristiano,Sheriff,Defender,3,0,1,7,6,Fernando Costanza,Defender,39,19,13,6,39,6
Cristiano,Sheriff,Defender,3,0,1,7,6,Dulanto,Defender,32,11,3,8,39,6
Cristiano,Sheriff,Defender,3,0,1,7,6,Arboleda,Defender,30,1,0,1,37,6
Cristiano,Sheriff,Defender,3,0,1,7,6,Addo,Midfielder,27,26,7,19,10,6
Cristiano,Sheriff,Defender,3,0,1,7,6,Cristiano,Defender,18,8,3,5,18,6
Cristiano,Sheriff,Defender,3,0,1,7,6,Traore,Midfielder,17,5,0,5,8,6
Cristiano,Sheriff,Defender,3,0,1,7,6,S. Thill,Midfielder,14,12,6,6,16,6
Cristiano,Sheriff,Defender,3,0,1,7,6,Castañeda,Midfielder,11,8,1,7,3,5
Cristiano,Sheriff,Defender,3,0,1,7,6,Bruno,Midfielder,10,2,2,0,6,6
Cristiano,Sheriff,Defender,3,0,1,7,6,Kolovos,Midfielder,10,1,0,1,0,6
Cristiano,Sheriff,Defender,3,0,1,7,6,Nikolov,Midfielder,5,2,2,0,0,5
Cristiano,Sheriff,Defender,3,0,1,7,6,Yansané,Forward,5,0,0,0,1,3
Cristiano,Sheriff,Defender,3,0,1,7,6,Yakhshiboev,Forward,3,4,0,4,1,3
Cristiano,Sheriff,Defender,3,0,1,7,6,Radeljić,Defender,3,1,1,0,4,3
Cristiano,Sheriff,Defender,3,0,1,7,6,Cojocaru,Midfielder,1,1,0,1,1,2
Cristiano,Sheriff,Defender,3,0,1,7,6,Julien,Defender,1,0,0,0,0,3
S. Thill,Sheriff,Midfielder,1,9,0,1,6,Fernando Costanza,Defender,39,19,13,6,39,6
S. Thill,Sheriff,Midfielder,1,9,0,1,6,Dulanto,Defender,32,11,3,8,39,6
S. Thill,Sheriff,Midfielder,1,9,0,1,6,Arboleda,Defender,30,1,0,1,37,6
S. Thill,Sheriff,Midfielder,1,9,0,1,6,Addo,Midfielder,27,26,7,19,10,6
S. Thill,Sheriff,Midfielder,1,9,0,1,6,Cristiano,Defender,18,8,3,5,18,6
S. Thill,Sheriff,Midfielder,1,9,0,1,6,Traore,Midfielder,17,5,0,5,8,6
S. Thill,Sheriff,Midfielder,1,9,0,1,6,S. Thill,Midfielder,14,12,6,6,16,6
S. Thill,Sheriff,Midfielder,1,9,0,1,6,Castañeda,Midfielder,11,8,1,7,3,5
S. Thill,Sheriff,Midfielder,1,9,0,1,6,Bruno,Midfielder,10,2,2,0,6,6
S. Thill,Sheriff,Midfielder,1,9,0,1,6,Kolovos,Midfielder,10,1,0,1,0,6
S. Thill,Sheriff,Midfielder,1,9,0,1,6,Nikolov,Midfielder,5,2,2,0,0,5
S. Thill,Sheriff,Midfielder,1,9,0,1,6,Yansané,Forward,5,0,0,0,1,3
S. Thill,Sheriff,Midfielder,1,9,0,1,6,Yakhshiboev,Forward,3,4,0,4,1,3
S. Thill,Sheriff,Midfielder,1,9,0,1,6,Radeljić,Defender,3,1,1,0,4,3
S. Thill,Sheriff,Midfielder,1,9,0,1,6,Cojocaru,Midfielder,1,1,0,1,1,2
S. Thill,Sheriff,Midfielder,1,9,0,1,6,Julien,Defender,1,0,0,0,0,3
Traore,Sheriff,Midfielder,1,0,1,13,6,Fernando Costanza,Defender,39,19,13,6,39,6
Traore,Sheriff,Midfielder,1,0,1,13,6,Dulanto,Defender,32,11,3,8,39,6
Traore,Sheriff,Midfielder,1,0,1,13,6,Arboleda,Defender,30,1,0,1,37,6
Traore,Sheriff,Midfielder,1,0,1,13,6,Addo,Midfielder,27,26,7,19,10,6
Traore,Sheriff,Midfielder,1,0,1,13,6,Cristiano,Defender,18,8,3,5,18,6
Traore,Sheriff,Midfielder,1,0,1,13,6,Traore,Midfielder,17,5,0,5,8,6
Traore,Sheriff,Midfielder,1,0,1,13,6,S. Thill,Midfielder,14,12,6,6,16,6
Traore,Sheriff,Midfielder,1,0,1,13,6,Castañeda,Midfielder,11,8,1,7,3,5
Traore,Sheriff,Midfielder,1,0,1,13,6,Bruno,Midfielder,10,2,2,0,6,6
Traore,Sheriff,Midfielder,1,0,1,13,6,Kolovos,Midfielder,10,1,0,1,0,6
Traore,Sheriff,Midfielder,1,0,1,13,6,Nikolov,Midfielder,5,2,2,0,0,5
Traore,Sheriff,Midfielder,1,0,1,13,6,Yansané,Forward,5,0,0,0,1,3
Traore,Sheriff,Midfielder,1,0,1,13,6,Yakhshiboev,Forward,3,4,0,4,1,3
Traore,Sheriff,Midfielder,1,0,1,13,6,Radeljić,Defender,3,1,1,0,4,3
Traore,Sheriff,Midfielder,1,0,1,13,6,Cojocaru,Midfielder,1,1,0,1,1,2
Traore,Sheriff,Midfielder,1,0,1,13,6,Julien,Defender,1,0,0,0,0,3
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,João Palhinha,Midfielder,36,29,11,18,6,6
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Coates,Defender,28,6,2,4,29,6
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Gonçalo Inácio,Defender,28,4,3,1,16,7
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Luís Neto,Defender,25,13,7,6,13,6
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Feddal,Defender,24,8,3,5,19,6
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Matheus Reis,Defender,23,9,6,3,10,8
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Matheus Nunes,Midfielder,22,4,2,2,9,6
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Pedro Porro,Defender,19,2,1,1,8,7
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Ricardo Esgaio,Defender,17,7,3,4,5,8
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Paulinho,Forward,12,3,0,3,4,8
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Pedro Gonçalves,Midfielder,10,4,3,1,1,5
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Sarabia,Forward,9,6,3,3,1,8
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Ugarte,Midfielder,7,7,3,4,1,4
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Daniel Bragança,Midfielder,7,2,2,0,0,5
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Bruno Tabata,Midfielder,3,5,0,5,2,4
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Flávio Nazinho,Defender,3,1,1,0,0,2
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Tiago Tomás,Forward,2,5,1,4,0,5
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Esteves,Defender,2,1,0,1,1,1
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Jovane Cabral,Forward,2,0,0,0,0,3
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Dário Essugo,Midfielder,1,0,0,0,0,1
Pedro Gonçalves,Sporting CP,Midfielder,2,7,0,10,5,Edwards,Forward,1,0,0,0,0,1
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,João Palhinha,Midfielder,36,29,11,18,6,6
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Coates,Defender,28,6,2,4,29,6
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Gonçalo Inácio,Defender,28,4,3,1,16,7
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Luís Neto,Defender,25,13,7,6,13,6
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Feddal,Defender,24,8,3,5,19,6
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Matheus Reis,Defender,23,9,6,3,10,8
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Matheus Nunes,Midfielder,22,4,2,2,9,6
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Pedro Porro,Defender,19,2,1,1,8,7
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Ricardo Esgaio,Defender,17,7,3,4,5,8
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Paulinho,Forward,12,3,0,3,4,8
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Pedro Gonçalves,Midfielder,10,4,3,1,1,5
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Sarabia,Forward,9,6,3,3,1,8
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Ugarte,Midfielder,7,7,3,4,1,4
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Daniel Bragança,Midfielder,7,2,2,0,0,5
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Bruno Tabata,Midfielder,3,5,0,5,2,4
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Flávio Nazinho,Defender,3,1,1,0,0,2
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Tiago Tomás,Forward,2,5,1,4,0,5
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Esteves,Defender,2,1,0,1,1,1
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Jovane Cabral,Forward,2,0,0,0,0,3
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Dário Essugo,Midfielder,1,0,0,0,0,1
Matheus Nunes,Sporting CP,Midfielder,2,0,0,21,6,Edwards,Forward,1,0,0,0,0,1
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,João Palhinha,Midfielder,36,29,11,18,6,6
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Coates,Defender,28,6,2,4,29,6
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Gonçalo Inácio,Defender,28,4,3,1,16,7
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Luís Neto,Defender,25,13,7,6,13,6
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Feddal,Defender,24,8,3,5,19,6
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Matheus Reis,Defender,23,9,6,3,10,8
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Matheus Nunes,Midfielder,22,4,2,2,9,6
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Pedro Porro,Defender,19,2,1,1,8,7
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Ricardo Esgaio,Defender,17,7,3,4,5,8
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Paulinho,Forward,12,3,0,3,4,8
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Pedro Gonçalves,Midfielder,10,4,3,1,1,5
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Sarabia,Forward,9,6,3,3,1,8
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Ugarte,Midfielder,7,7,3,4,1,4
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Daniel Bragança,Midfielder,7,2,2,0,0,5
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Bruno Tabata,Midfielder,3,5,0,5,2,4
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Flávio Nazinho,Defender,3,1,1,0,0,2
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Tiago Tomás,Forward,2,5,1,4,0,5
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Esteves,Defender,2,1,0,1,1,1
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Jovane Cabral,Forward,2,0,0,0,0,3
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Dário Essugo,Midfielder,1,0,0,0,0,1
Ricardo Esgaio,Sporting CP,Defender,2,0,0,1,8,Edwards,Forward,1,0,0,0,0,1
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,João Palhinha,Midfielder,36,29,11,18,6,6
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Coates,Defender,28,6,2,4,29,6
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Gonçalo Inácio,Defender,28,4,3,1,16,7
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Luís Neto,Defender,25,13,7,6,13,6
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Feddal,Defender,24,8,3,5,19,6
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Matheus Reis,Defender,23,9,6,3,10,8
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Matheus Nunes,Midfielder,22,4,2,2,9,6
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Pedro Porro,Defender,19,2,1,1,8,7
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Ricardo Esgaio,Defender,17,7,3,4,5,8
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Paulinho,Forward,12,3,0,3,4,8
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Pedro Gonçalves,Midfielder,10,4,3,1,1,5
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Sarabia,Forward,9,6,3,3,1,8
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Ugarte,Midfielder,7,7,3,4,1,4
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Daniel Bragança,Midfielder,7,2,2,0,0,5
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Bruno Tabata,Midfielder,3,5,0,5,2,4
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Flávio Nazinho,Defender,3,1,1,0,0,2
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Tiago Tomás,Forward,2,5,1,4,0,5
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Esteves,Defender,2,1,0,1,1,1
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Jovane Cabral,Forward,2,0,0,0,0,3
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Dário Essugo,Midfielder,1,0,0,0,0,1
Bruno Tabata,Sporting CP,Midfielder,1,2,0,2,4,Edwards,Forward,1,0,0,0,0,1
Paulinho,Sporting CP,Forward,1,0,5,8,8,João Palhinha,Midfielder,36,29,11,18,6,6
Paulinho,Sporting CP,Forward,1,0,5,8,8,Coates,Defender,28,6,2,4,29,6
Paulinho,Sporting CP,Forward,1,0,5,8,8,Gonçalo Inácio,Defender,28,4,3,1,16,7
Paulinho,Sporting CP,Forward,1,0,5,8,8,Luís Neto,Defender,25,13,7,6,13,6
Paulinho,Sporting CP,Forward,1,0,5,8,8,Feddal,Defender,24,8,3,5,19,6
Paulinho,Sporting CP,Forward,1,0,5,8,8,Matheus Reis,Defender,23,9,6,3,10,8
Paulinho,Sporting CP,Forward,1,0,5,8,8,Matheus Nunes,Midfielder,22,4,2,2,9,6
Paulinho,Sporting CP,Forward,1,0,5,8,8,Pedro Porro,Defender,19,2,1,1,8,7
Paulinho,Sporting CP,Forward,1,0,5,8,8,Ricardo Esgaio,Defender,17,7,3,4,5,8
Paulinho,Sporting CP,Forward,1,0,5,8,8,Paulinho,Forward,12,3,0,3,4,8
Paulinho,Sporting CP,Forward,1,0,5,8,8,Pedro Gonçalves,Midfielder,10,4,3,1,1,5
Paulinho,Sporting CP,Forward,1,0,5,8,8,Sarabia,Forward,9,6,3,3,1,8
Paulinho,Sporting CP,Forward,1,0,5,8,8,Ugarte,Midfielder,7,7,3,4,1,4
Paulinho,Sporting CP,Forward,1,0,5,8,8,Daniel Bragança,Midfielder,7,2,2,0,0,5
Paulinho,Sporting CP,Forward,1,0,5,8,8,Bruno Tabata,Midfielder,3,5,0,5,2,4
Paulinho,Sporting CP,Forward,1,0,5,8,8,Flávio Nazinho,Defender,3,1,1,0,0,2
Paulinho,Sporting CP,Forward,1,0,5,8,8,Tiago Tomás,Forward,2,5,1,4,0,5
Paulinho,Sporting CP,Forward,1,0,5,8,8,Esteves,Defender,2,1,0,1,1,1
Paulinho,Sporting CP,Forward,1,0,5,8,8,Jovane Cabral,Forward,2,0,0,0,0,3
Paulinho,Sporting CP,Forward,1,0,5,8,8,Dário Essugo,Midfielder,1,0,0,0,0,1
Paulinho,Sporting CP,Forward,1,0,5,8,8,Edwards,Forward,1,0,0,0,0,1
Gonçalo Inácio,Sporting CP,Defender,1,0,0,2,7,João Palhinha,Midfielder,36,29,11,18,6,6
Gonçalo Inácio,Sporting CP,Defender,1,0,0,2,7,Coates,Defender,28,6,2,4,29,6
Gonçalo Inácio,Sporting CP,Defender,1,0,0,2,7,Gonçalo Inácio,Defender,28,4,3,1,16,7
